streetNumber,streetName,streetType,suburb,postcode,state,geoLocation,propertyType,bedrooms,bathrooms,carspaces,result,agent,id,agencyId,agencyName,agencyProfilePageUrl,propertyDetailsUrl,price,unitNumber,area,second_ID,canonicalUrl,areaSize,photos
39,Simon,Av,Rowville,3178.0,Vic,"{'latitude': -37.9234208, 'longitude': 145.2409834}",House,5,2.0,2.0,AUSD,RW Oakleigh,2017655876,12122,Ray White Oakleigh,https://www.domain.com.au/real-estate-agencies/raywhiteoakleigh-12122,https://www.domain.com.au/39-simon-avenue-rowville-vic-3178-2017655876,1282000,,0,RA-9830-AD,https://www.domain.com.au/property-profile/39-simon-avenue-rowville-vic-3178,721,https://bucket-api.domain.com.au/v1/bucket/image/2017655876_1_1_220310_095514-w6000-h4000
4,Fouz,St,Roxburgh Park,3064.0,Vic,"{'latitude': -37.6212514, 'longitude': 144.9303396}",House,4,2.0,2.0,AUSP,R&H Roxburgh Park,2017662516,21659,Raine & Horne Roxburgh Park,https://www.domain.com.au/real-estate-agencies/rainehorneroxburghpark-21659,https://www.domain.com.au/4-fouz-street-roxburgh-park-vic-3064-2017662516,502000,,0,KJ-5352-PE,https://www.domain.com.au/property-profile/4-fouz-street-roxburgh-park-vic-3064,202,https://bucket-api.domain.com.au/v1/bucket/image/2017662516_1_1_220315_015623-w5761-h3840
541,Browns,Rd,Rye,3941.0,Vic,"{'latitude': -38.390965, 'longitude': 144.7951558}",House,3,2.0,1.0,AUHB,Prentice Real Estate,2017668862,8421,Prentice Real Estate,https://www.domain.com.au/real-estate-agencies/prenticerealestate-8421,https://www.domain.com.au/541-browns-road-rye-vic-3941-2017668862,1500000,,0,AP-5260-HT,https://www.domain.com.au/property-profile/541-browns-road-rye-vic-3941,672,https://bucket-api.domain.com.au/v1/bucket/image/2017668862_1_1_220316_084212-w1600-h1067
66,Murray,St,Rye,3941.0,Vic,"{'latitude': -38.3720319, 'longitude': 144.7892101}",House,3,1.0,0.0,AUSD,Prentice Real Estate,2017646938,8421,Prentice Real Estate,https://www.domain.com.au/real-estate-agencies/prenticerealestate-8421,https://www.domain.com.au/66-murray-street-rye-vic-3941-2017646938,1375000,,0,GM-4154-IR,https://www.domain.com.au/property-profile/66-murray-street-rye-vic-3941,631,https://bucket-api.domain.com.au/v1/bucket/image/2017646938_1_1_220308_043357-w1600-h1067
21,Sinclair,Av,Rye,3941.0,Vic,"{'latitude': -38.3740199, 'longitude': 144.8184956}",House,3,2.0,3.0,AUSD,S&L Rye,2017649928,7301,Stockdale & Leggo Rye,https://www.domain.com.au/real-estate-agencies/stockdaleleggorye-7301,https://www.domain.com.au/21-sinclair-avenue-rye-vic-3941-2017649928,1376000,,0,TP-6234-DA,https://www.domain.com.au/property-profile/21-sinclair-avenue-rye-vic-3941,1755,https://bucket-api.domain.com.au/v1/bucket/image/2017649928_1_1_220309_031123-w3200-h2133
20,Davies,St,Safety Beach,3936.0,Vic,"{'latitude': -38.310859, 'longitude': 144.999906}",House,4,2.0,2.0,AUSD,Belle Property Dromana,2017648962,32621,Belle Property Dromana,https://www.domain.com.au/real-estate-agencies/bellepropertydromana-32621,https://www.domain.com.au/20-davies-street-safety-beach-vic-3936-2017648962,1410000,,0,EG-2984-JI,https://www.domain.com.au/property-profile/20-davies-street-safety-beach-vic-3936,843,https://bucket-api.domain.com.au/v1/bucket/image/2017648962_1_1_220309_123109-w4500-h3000
1,Thurloo,Dr,Safety Beach,3936.0,Vic,"{'latitude': -38.3051254, 'longitude': 144.9985129}",House,3,3.0,2.0,AUSD,Nicholas Lynch,2017324248,15937,Nicholas Lynch,https://www.domain.com.au/real-estate-agencies/nicholaslynch-15937,https://www.domain.com.au/1-thurloo-drive-safety-beach-vic-3936-2017324248,1380000,,0,AK-9563-RB,https://www.domain.com.au/property-profile/1-thurloo-drive-safety-beach-vic-3936,741,https://bucket-api.domain.com.au/v1/bucket/image/2017324248_1_1_220315_113801-w2000-h1333
36,Edward,St,Sandringham,3191.0,Vic,"{'latitude': -37.9617906, 'longitude': 145.0146453}",Unit,2,1.0,1.0,AUSD,Belle Property Sandringham,2017651535,3720,Belle Property Sandringham,https://www.domain.com.au/real-estate-agencies/bellepropertysandringham-3720,https://www.domain.com.au/9-36-edward-street-sandringham-vic-3191-2017651535,805000,9,0,WM-6929-WF,https://www.domain.com.au/property-profile/36-edward-street-tenambit-nsw-2323,1358,0
23,Grange,Rd,Sandringham,3191.0,Vic,"{'latitude': -37.947999, 'longitude': 145.013914}",House,3,2.0,2.0,AUVB,Buxton Sandringham,2017656737,3935,Buxton Real Estate Sandringham,https://www.domain.com.au/real-estate-agencies/buxtonrealestatesandringham-3935,https://www.domain.com.au/23-grange-road-sandringham-vic-3191-2017656737,1630000,,0,SR-3633-WF,https://www.domain.com.au/property-profile/23-grange-road-sandringham-vic-3191,295,https://bucket-api.domain.com.au/v1/bucket/image/2017656737_1_1_220311_013342-w1600-h1067
6,Grange,Rd,Sandringham,3191.0,Vic,"{'latitude': -37.9479618, 'longitude': 145.0112969}",House,5,3.0,2.0,AUSD,Hodges Sandringham,2017651368,3917,Hodges Real Estate Sandringham,https://www.domain.com.au/real-estate-agencies/hodgesrealestatesandringham-3917,https://www.domain.com.au/6-grange-road-sandringham-vic-3191-2017651368,2295000,,0,IL-7131-JS,https://www.domain.com.au/property-profile/6-grange-road-sandringham-vic-3191,384,https://bucket-api.domain.com.au/v1/bucket/image/2017651368_1_1_220309_062653-w1600-h1067
7,Chevron,Ct,Seaford,3198.0,Vic,"{'latitude': -38.08308, 'longitude': 145.125661}",House,3,1.0,2.0,AUSD,Buxton Chelsea,2017657463,4316,Buxton Chelsea,https://www.domain.com.au/real-estate-agencies/buxtonchelsea-4316,https://www.domain.com.au/7-chevron-court-seaford-vic-3198-2017657463,846500,,0,QR-9119-BI,https://www.domain.com.au/property-profile/7-chevron-court-seaford-vic-3198,622,https://bucket-api.domain.com.au/v1/bucket/image/2017657463_1_1_220311_041509-w1600-h1067
3,Wright,St,Seaford,3198.0,Vic,"{'latitude': -38.1203112, 'longitude': 145.1395019}",House,3,2.0,2.0,AUSD,@Realty,2017645730,23542,@Realty,https://www.domain.com.au/real-estate-agencies/realty-23542,https://www.domain.com.au/3-wright-street-seaford-vic-3198-2017645730,780000,,0,GF-3661-MY,https://www.domain.com.au/property-profile/3-wright-street-seaford-vic-3198,697,https://bucket-api.domain.com.au/v1/bucket/image/2017645730_10_1_220308_124713-w3072-h2048
32,Alexander,St,Seddon,3011.0,Vic,"{'latitude': -37.8037545, 'longitude': 144.8900778}",House,3,1.0,0.0,AUSD,Jas Stephens Real Estate Yarraville,2017642865,22,Jas Stephens Real Estate Yarraville,https://www.domain.com.au/real-estate-agencies/jasstephensrealestateyarraville-22,https://www.domain.com.au/32-alexander-street-seddon-vic-3011-2017642865,1420000,,0,DY-2844-EZ,https://www.domain.com.au/property-profile/32-alexander-street-seddon-vic-3011,322,https://bucket-api.domain.com.au/v1/bucket/image/2017642865_4_1_220307_010412-w1600-h1067
294,Nicholson,St,Seddon,3011.0,Vic,"{'latitude': -37.8086761, 'longitude': 144.8978369}",Unit,2,1.0,1.0,AUSP,Jas Stephens Real Estate Yarraville,2017643692,22,Jas Stephens Real Estate Yarraville,https://www.domain.com.au/real-estate-agencies/jasstephensrealestateyarraville-22,https://www.domain.com.au/5-294-nicholson-street-seddon-vic-3011-2017643692,420000,5,0,VM-0293-BD,https://www.domain.com.au/property-profile/294-nicholson-street-seddon-vic-3011,0,0
207,The Boulevard,,Shepparton,3630.0,Vic,"{'latitude': -36.3698386, 'longitude': 145.3940545}",Townhouse,2,2.0,1.0,AUSA,S&L Shepparton,2017638985,22369,Stockdale & Leggo Shepparton,https://www.domain.com.au/real-estate-agencies/stockdaleleggoshepparton-22369,https://www.domain.com.au/3-207-the-boulevard-shepparton-vic-3630-2017638985,630000,3,0,PI-2939-TR,https://www.domain.com.au/property-profile/22-na-botto-court-morphettville-sa-5043,0,0
10,Brunel,St,South Kingsville,3015.0,Vic,"{'latitude': -37.828538, 'longitude': 144.871192}",Unit,2,1.0,2.0,AUSD,Village Real Estate - Seddon,2017648777,20880,Village Real Estate Seddon,https://www.domain.com.au/real-estate-agencies/villagerealestateseddon-20880,https://www.domain.com.au/1-10-brunel-street-south-kingsville-vic-3015-2017648777,763888,1,0,JW-9864-ZY,https://www.domain.com.au/property-profile/10-brunel-street-south-kingsville-vic-3015,239,0
109-111,York,St,South Melbourne,3205.0,Vic,"{'latitude': -37.8314019, 'longitude': 144.9587099}",Unit,2,2.0,1.0,AUSP,Buxton Port Phillip,2017342355,3940,Buxton Port Phillip,https://www.domain.com.au/real-estate-agencies/buxtonportphillip-3940,https://www.domain.com.au/105-109-york-street-south-melbourne-vic-3205-2017342355,760000,105,0,ET-3469-AM,0,0,0
7,Grampians,Dr,South Morang,3752.0,Vic,"{'latitude': -37.6218873, 'longitude': 145.0986986}",House,4,2.0,2.0,AUSD,S&L South Morang ; Mernda,2017637861,18779,Stockdale & Leggo South Morang | Mernda,https://www.domain.com.au/real-estate-agencies/stockdaleleggosouthmorangmernda-18779,https://www.domain.com.au/7-grampians-drive-south-morang-vic-3752-2017637861,860000,,0,VC-5604-LU,https://www.domain.com.au/property-profile/7-grampians-drive-south-morang-vic-3752,550,https://bucket-api.domain.com.au/v1/bucket/image/2017637861_1_1_220303_055034-w1181-h787
17,Paringa,Av,South Morang,3752.0,Vic,"{'latitude': -37.6428222, 'longitude': 145.0835538}",House,4,2.0,2.0,AUSD,RESIDER Real Estate,2017644382,17427,RESIDER Real Estate,https://www.domain.com.au/real-estate-agencies/residerrealestate-17427,https://www.domain.com.au/17-paringa-avenue-south-morang-vic-3752-2017644382,755000,,0,WU-4188-RC,https://www.domain.com.au/property-profile/17-paringa-avenue-south-morang-vic-3752,409,https://bucket-api.domain.com.au/v1/bucket/image/2017644382_1_1_220307_055418-w3000-h2002
10,Parkside,Vw,South Morang,3752.0,Vic,"{'latitude': -37.6387051, 'longitude': 145.0757629}",House,3,2.0,2.0,AUSD,Barry Plant Bundoora,2017650978,4902,Barry Plant Bundoora,https://www.domain.com.au/real-estate-agencies/barryplantbundoora-4902,https://www.domain.com.au/10-parkside-view-south-morang-vic-3752-2017650978,761000,,0,RF-2625-GA,https://www.domain.com.au/property-profile/10-parkside-view-south-morang-vic-3752,410,https://bucket-api.domain.com.au/v1/bucket/image/2017650978_1_1_220309_053620-w2000-h1333
4,Stonehill,Ct,South Morang,3752.0,Vic,"{'latitude': -37.6212168, 'longitude': 145.0708379}",House,5,3.0,2.0,AUSD,HAR Rata & Co,2017642972,30123,Harcourts Rata & Co,https://www.domain.com.au/real-estate-agencies/harcourtsrataco-30123,https://www.domain.com.au/4-stonehill-court-south-morang-vic-3752-2017642972,1500000,,0,CF-4213-VJ,https://www.domain.com.au/property-profile/4-stonehill-court-south-morang-vic-3752,771,https://bucket-api.domain.com.au/v1/bucket/image/2017642972_1_1_220307_012254-w1920-h1280
68,Argo,St,South Yarra,3141.0,Vic,"{'latitude': -37.8441888, 'longitude': 144.988698}",Unit,2,2.0,2.0,AUSD,Jellis Craig Stonnington,2017652222,5489, Jellis Craig Stonnington,https://www.domain.com.au/real-estate-agencies/jelliscraigstonnington-5489,https://www.domain.com.au/11-68-argo-street-south-yarra-vic-3141-2017652222,850000,11,0,AU-0817-QS,https://www.domain.com.au/property-profile/68-argo-street-south-yarra-vic-3141,1441,0
49A,Kensington,Rd,South Yarra,3141.0,Vic,"{'latitude': -37.8359321, 'longitude': 145.0015122}",Unit,2,1.0,1.0,AUSD,Woodards South Yarra,2017644397,7920,Woodards South Yarra,https://www.domain.com.au/real-estate-agencies/woodardssouthyarra-7920,https://www.domain.com.au/8-49a-kensington-road-south-yarra-vic-3141-2017644397,780000,8,0,ZS-3302-WJ,https://www.domain.com.au/property-profile/49a-kensington-road-south-yarra-vic-3141,2299,0
15,Derham,St,Spotswood,3015.0,Vic,"{'latitude': -37.8259483, 'longitude': 144.875894}",House,4,2.0,4.0,AUSP,Reside Real Estate,2017640655,22849,Reside Real Estate,https://www.domain.com.au/real-estate-agencies/residerealestate-22849,https://www.domain.com.au/15-derham-street-spotswood-vic-3015-2017640655,1575000,,0,RW-9822-TO,https://www.domain.com.au/property-profile/15-derham-street-spotswood-vic-3015,736,https://bucket-api.domain.com.au/v1/bucket/image/2017640655_1_1_220304_083618-w1920-h1280
14,Merton,St,Springvale,3171.0,Vic,"{'latitude': -37.9491404, 'longitude': 145.1582577}",House,3,1.0,3.0,AUSP,Leyton Real Estate - Springvale,2017652489,17482,Leyton Real Estate,https://www.domain.com.au/real-estate-agencies/leytonrealestate-17482,https://www.domain.com.au/14-merton-street-springvale-vic-3171-2017652489,925000,,0,JY-4361-CW,https://www.domain.com.au/property-profile/14-merton-street-springvale-vic-3171,537,https://bucket-api.domain.com.au/v1/bucket/image/2017652489_2_1_220309_114046-w1920-h1280
42,Whitworth,Av,Springvale,3171.0,Vic,"{'latitude': -37.9402317, 'longitude': 145.1481497}",House,3,1.0,2.0,AUSP,Area Specialist Keysborough,2017629196,31225,Area Specialist Keysborough,https://www.domain.com.au/real-estate-agencies/areaspecialistkeysborough-31225,https://www.domain.com.au/42-whitworth-avenue-springvale-vic-3171-2017629196,1020000,,0,JP-1383-BI,https://www.domain.com.au/property-profile/42-whitworth-avenue-springvale-vic-3171,779,https://bucket-api.domain.com.au/v1/bucket/image/2017629196_1_1_220308_013621-w1800-h1200
62,James,St,St Albans,3021.0,Vic,"{'latitude': -37.7389137, 'longitude': 144.7841442}",House,4,1.0,2.0,AUSD,Barry Plant St Albans,2017640732,4690,Barry Plant St Albans,https://www.domain.com.au/real-estate-agencies/bpstalbans,https://www.domain.com.au/62-james-street-st-albans-vic-3021-2017640732,735000,,0,GL-4796-TE,https://www.domain.com.au/property-profile/62-james-street-st-albans-vic-3021,781,https://bucket-api.domain.com.au/v1/bucket/image/2017640732_1_1_220304_053225-w4240-h2832
72,Jamieson,St,St Albans,3021.0,Vic,"{'latitude': -37.7369046, 'longitude': 144.7880299}",House,4,2.0,4.0,AUSD,Barry Plant St Albans,2017642678,4690,Barry Plant St Albans,https://www.domain.com.au/real-estate-agencies/bpstalbans,https://www.domain.com.au/72-jamieson-street-st-albans-vic-3021-2017642678,730000,,0,WD-5581-KP,https://www.domain.com.au/property-profile/72-jamieson-street-st-albans-vic-3021,749,https://bucket-api.domain.com.au/v1/bucket/image/2017642678_1_1_220307_121659-w4200-h2800
17,Walmer,Av,St Albans,3021.0,Vic,"{'latitude': -37.743194, 'longitude': 144.805113}",House,4,2.0,1.0,AUSD,Barry Plant St Albans,2017646723,4690,Barry Plant St Albans,https://www.domain.com.au/real-estate-agencies/bpstalbans,https://www.domain.com.au/17-walmer-avenue-st-albans-vic-3021-2017646723,820000,,0,AV-1037-AD,https://www.domain.com.au/property-profile/17-walmer-avenue-st-albans-vic-3021,698,https://bucket-api.domain.com.au/v1/bucket/image/2017646723_2_1_220308_035828-w2000-h1499
34,Acland,St,St Kilda,3182.0,Vic,"{'latitude': -37.8657868, 'longitude': 144.9774365}",House,2,1.0,1.0,AUSP,Buxton St Kilda,2017651150,15964,Buxton St Kilda,https://www.domain.com.au/real-estate-agencies/buxtonstkilda-15964,https://www.domain.com.au/34-acland-street-st-kilda-vic-3182-2017651150,1420000,,0,NA-3162-IX,https://www.domain.com.au/property-profile/34-acland-street-st-kilda-vic-3182,167,https://bucket-api.domain.com.au/v1/bucket/image/2017651150_1_1_220309_055619-w1600-h1067
78,Barkly,St,St Kilda,3182.0,Vic,"{'latitude': -37.8627784, 'longitude': 144.9822452}",Unit,2,1.0,1.0,AUVB,Gary Peer,2017642374,26351,  Gary Peer,https://www.domain.com.au/real-estate-agencies/garypeer-26351,https://www.domain.com.au/5-78-barkly-street-st-kilda-vic-3182-2017642374,500000,5,0,LP-1970-GT,https://www.domain.com.au/property-profile/78-barkly-street-st-kilda-vic-3182,1032,0
352,Canterbury,Rd,St Kilda,3182.0,Vic,"{'latitude': -37.8590955, 'longitude': 144.9769309}",Unit,2,1.0,2.0,AUSD,Belle Property South Melbourne,2017652167,33232,Belle Property South Melbourne,https://www.domain.com.au/real-estate-agencies/bellepropertysouthmelbourne-33232,https://www.domain.com.au/36-352-canterbury-road-st-kilda-vic-3182-2017652167,615000,36,0,DJ-4882-JZ,0,0,0
20,Charnwood,Rd,St Kilda,3182.0,Vic,"{'latitude': -37.8585214, 'longitude': 144.9856758}",Unit,2,1.0,0.0,AUSD,Hodges Brighton,2017648832,3915,Hodges Real Estate Brighton,https://www.domain.com.au/real-estate-agencies/hodgesrealestatebrighton-3915,https://www.domain.com.au/6-18-20-charnwood-road-st-kilda-vic-3182-2017648832,680000,6,0,AU-4319-UV,0,0,0
26,Robe,St,St Kilda,3182.0,Vic,"{'latitude': -37.86392, 'longitude': 144.978997}",Unit,3,2.0,1.0,AUSD,McGrath St Kilda,2017647396,16646,McGrath St Kilda,https://www.domain.com.au/real-estate-agencies/mcgrathstkilda-16646,https://www.domain.com.au/1-26-robe-street-st-kilda-vic-3182-2017647396,1630000,1,0,QM-1311-AI,https://www.domain.com.au/property-profile/26-robe-street-st-kilda-vic-3182,992,0
4,Robertson,Av,St Kilda,3182.0,Vic,"{'latitude': -37.8576077, 'longitude': 144.9862473}",House,4,1.0,2.0,AUSD,Gary Peer,2017644346,26351,  Gary Peer,https://www.domain.com.au/real-estate-agencies/garypeer-26351,https://www.domain.com.au/4-robertson-avenue-st-kilda-vic-3182-2017644346,3090000,,0,QB-6877-BU,https://www.domain.com.au/property-profile/4-robertson-avenue-st-kilda-vic-3182,616,https://bucket-api.domain.com.au/v1/bucket/image/2017644346_1_1_220307_054808-w2000-h1333
1,The Esplanade,,St Kilda,3182.0,Vic,"{'latitude': -37.8629499, 'longitude': 144.9728745}",Unit,2,2.0,2.0,AUSD,McGrath St Kilda,2017647329,16646,McGrath St Kilda,https://www.domain.com.au/real-estate-agencies/mcgrathstkilda-16646,https://www.domain.com.au/11-1-the-esplanade-st-kilda-vic-3182-2017647329,840000,11,0,PI-2939-TR,https://www.domain.com.au/property-profile/22-na-botto-court-morphettville-sa-5043,0,0
5,Ardoch,Av,St Kilda East,3183.0,Vic,"{'latitude': -37.8600528, 'longitude': 144.9979324}",Unit,2,2.0,1.0,AUVB,Gary Peer,2017642419,26351,  Gary Peer,https://www.domain.com.au/real-estate-agencies/garypeer-26351,https://www.domain.com.au/property-profile/8-5-ardoch-avenue-st-kilda-east-vic-3183,920000,8,0,HY-6949-HA,https://www.domain.com.au/property-profile/5-ardoch-avenue-st-kilda-east-vic-3183,21096,0
32,Hammerdale,Av,St Kilda East,3183.0,Vic,"{'latitude': -37.8638193, 'longitude': 144.9949998}",House,2,1.0,1.0,AUHB,Gary Peer,2017642537,26351,  Gary Peer,https://www.domain.com.au/real-estate-agencies/garypeer-26351,https://www.domain.com.au/1-32-hammerdale-avenue-st-kilda-east-vic-3183-2017642537,910000,1,0,YU-0236-RF,https://www.domain.com.au/property-profile/32-hammerdale-avenue-st-kilda-east-vic-3183,207,0
14,Deakin,St,St Kilda West,3182.0,Vic,"{'latitude': -37.8572226, 'longitude': 144.9737253}",Unit,1,1.0,1.0,AUSP,Chisholm & Gamon Property - Elwood,2017652434,308,Chisholm & Gamon Elwood,https://www.domain.com.au/real-estate-agencies/chisholmgamonelwood-308,https://www.domain.com.au/8-14-deakin-street-st-kilda-west-vic-3182-2017652434,495000,8,0,FY-2606-CI,https://www.domain.com.au/property-profile/14-deakin-street-st-kilda-west-vic-3182,673,0
13,Mary,St,St Kilda West,3182.0,Vic,"{'latitude': -37.859933, 'longitude': 144.973025}",House,3,2.0,1.0,AUVB,Marshall White Balwyn,2017653955,18211,Marshall White Port Phillip,https://www.domain.com.au/real-estate-agencies/marshallwhiteportphillip-18211,https://www.domain.com.au/13-mary-street-st-kilda-west-vic-3182-2017653955,2700000,,0,LS-3994-JQ,https://www.domain.com.au/property-profile/13-mary-street-st-kilda-west-vic-3182,159,https://bucket-api.domain.com.au/v1/bucket/image/2017653955_1_1_220310_034221-w1600-h1068
21,York,St,St Kilda West,3182.0,Vic,"{'latitude': -37.8564625, 'longitude': 144.9710576}",Unit,2,1.0,0.0,AUVB,Marshall White Balwyn,2017648828,17435,Marshall White,https://www.domain.com.au/real-estate-agencies/marshallwhite-17435,https://www.domain.com.au/5-21-york-street-st-kilda-west-vic-3182-2017648828,690000,5,0,IG-3108-BM,https://www.domain.com.au/property-profile/21-york-street-st-kilda-west-vic-3182,529,0
